strain,chemical,concentration,experiment,replicate,auc,max_signal,min_signal,time_to_peak,initial_slope,final_signal,auc_zexp,max_signal_zexp,min_signal_zexp,time_to_peak_zexp,initial_slope_zexp,final_signal_zexp,auc_zstrain_exp,max_signal_zstrain_exp,min_signal_zstrain_exp,time_to_peak_zstrain_exp,initial_slope_zstrain_exp,final_signal_zstrain_exp
BL032,Metaldehyde,500.0,3.0,2.0,23900750.0,98321.0,1247.0,90.0,713.4,1247.0,0.10915675279262949,1.1275465633306407,-0.1960845064746125,-0.5730199127652662,1.0369446947718914,-0.2517163878401689,-0.4481761943451749,-0.034288045312376274,-0.5744804932464279,-0.6247668838594701,0.23111161350168813,-0.444085958628956
BL032,Metaldehyde,500.0,3.0,3.0,23990962.5,94211.0,1211.0,90.0,687.2,1219.0,0.11142597800753895,1.0491680505826002,-0.20394099085555825,-0.5730199127652662,0.975939008993821,-0.25252675214788606,-0.4470215311084156,-0.09103396024005289,-0.5793509872128526,-0.6247668838594701,0.1842743742810255,-0.44445837040617503
BL032,Metaldehyde,500.0,3.0,4.0,25973187.5,103541.0,1065.0,95.0,637.0,1065.0,0.16128730489265913,1.2270929955799768,-0.2358033997338382,-0.5613141119079662,0.8590502522740064,-0.25698375584033045,-0.4216502983581283,0.037783408683359,-0.5991035460766861,-0.6133365214149193,0.09453279378952659,-0.4465066351808796
BL032,Metaldehyde,50.0,3.0,1.0,25508487.5,99187.0,4981.0,80.0,853.8,5001.0,0.1495981381212203,1.144061354581201,0.6188075123712599,-0.5964315144798661,1.3638606597810938,-0.14306968744123194,-0.4275981659609779,-0.022331363480899886,-0.06930203572893082,-0.6476276087485716,0.48210200993607927,-0.3941561796403785
BL032,Metaldehyde,50.0,3.0,2.0,24424310.0,95595.0,5041.0,85.0,658.2,5097.0,0.12232649704667407,1.0755612042670986,0.6319016530061695,-0.5847257136225661,0.9084136316058804,-0.1402912955290588,-0.4414749557780393,-0.0719253601768158,-0.061184545784889625,-0.6361972463040209,0.13243162857876523,-0.39287933926134194
BL032,Metaldehyde,50.0,3.0,3.0,23387770.0,96483.0,1013.0,85.0,510.4,1033.0,0.09625314020297446,1.092495539868135,-0.24715165495075983,-0.5847257136225661,0.5642670530563069,-0.2579098864777215,-0.45474201556942667,-0.05966492892236889,-0.6061387040281886,-0.6361972463040209,-0.13178760641413387,-0.44693224864055847
BL032,Metaldehyde,50.0,3.0,4.0,22702107.5,89005.0,1166.0,90.0,526.8,1195.0,0.07900583374413718,0.949888601101749,-0.2137615963317404,-0.5730199127652662,0.6024538181998319,-0.25322135012592933,-0.4635180641389099,-0.16291211914844328,-0.5854391046708836,-0.6247668838594701,-0.10246963987906257,-0.4447775805009342
BL032,Metaldehyde,5.0,3.0,1.0,24969157.5,98817.0,5030.0,85.0,829.4,5030.0,0.1360317117927501,1.1370053814141026,0.6295010605564361,-0.5847257136225661,1.307046204323654,-0.1422303815510963,-0.43450125060536104,-0.027439876503586102,-0.06267275227463051,-0.6361972463040209,0.4384825963107293,-0.39377046744254457
BL032,Metaldehyde,5.0,3.0,2.0,24449252.5,96564.0,4954.0,90.0,595.4,5053.0,0.12295390621860566,1.094040225885797,0.6129151490855506,-0.5730199127652662,0.7621862626416501,-0.14156472515547147,-0.4411557074722849,-0.058546578774159204,-0.07295490620374935,-0.6247668838594701,0.020165268920077313,-0.3934645577684004
BL032,Metaldehyde,5.0,3.0,3.0,23750825.0,97362.0,983.0,90.0,408.0,983.0,0.10538550612121143,1.1092582436894312,-0.25369872526821463,-0.5730199127652662,0.32583261703819927,-0.259356965598645,-0.4500951400098128,-0.04752875879550082,-0.6101974490002091,-0.6247668838594701,-0.31484612916970117,-0.4475972696713067
BL032,Metaldehyde,5.0,3.0,4.0,27238107.5,99794.0,2468.0,95.0,422.2,2468.0,0.19310538286237813,1.1556369646147924,0.0703812554457973,-0.5613141119079662,0.35889676734539777,-0.21637871570721684,-0.4054601182673246,-0.01395064076530385,-0.4092895728851896,-0.6133365214149193,-0.2894610605844565,-0.4278461450580841
BL032,Metaldehyde,0.5,3.0,1.0,24785680.0,97293.0,4979.0,80.0,758.4,5066.0,0.13141647810153712,1.1079424000447562,0.6183710410167629,-0.5964315144798661,1.1417254527876612,-0.14118848458403138,-0.4368496471581948,-0.048481427440272035,-0.06957261872706552,-0.6476276087485716,0.3115572533845058,-0.3932916523004058
BL032,Metaldehyde,0.5,3.0,2.0,24845025.0,98202.0,5028.0,85.0,761.2,5050.0,0.1329092553816125,1.1252772097985198,0.6290645892019391,-0.5847257136225661,1.1482451443975317,-0.14165154990272688,-0.436090068499079,-0.03593105355480779,-0.06294333527276522,-0.6361972463040209,0.3165627598661035,-0.3935044590302453
BL032,Metaldehyde,0.5,3.0,3.0,27142465.0,99675.0,4815.0,85.0,492.6,4873.0,0.1906995702242517,1.1533676110826716,0.5825803899480101,-0.5847257136225661,0.5228204421078468,-0.1467742099907961,-0.4066842820874355,-0.015593649007735364,-0.09176042457411146,-0.6361972463040209,-0.1636083261900039,-0.395858633479094
BL032,Metaldehyde,0.5,3.0,4.0,27458107.5,99402.0,4687.0,90.0,458.8,4687.0,0.19863931161149917,1.1481614470972177,0.554646223260203,-0.5730199127652662,0.44411845053155735,-0.15215734432063155,-0.4026442566950696,-0.0193629032109606,-0.10907773645473268,-0.6247668838594701,-0.2240319401464314,-0.39833251171347744
BL032,Metaldehyde,0.05,3.0,1.0,24491997.5,97031.0,5218.0,85.0,656.6,5237.0,0.1240291234203383,1.1029460082345404,0.6705293678791527,-0.5847257136225661,0.9046880935430974,-0.13623947399047298,-0.4406085983681665,-0.05209880693201201,-0.037237950449968096,-0.6361972463040209,0.12957133916070945,-0.39101728037524686
BL032,Metaldehyde,0.05,3.0,2.0,24828072.5,97710.0,5100.0,85.0,646.2,5132.0,0.13248282844016035,1.1158946725060537,0.6447775579638305,-0.5847257136225661,0.8804720961350084,-0.13927834014441234,-0.4363070498322774,-0.04272399519578514,-0.05320234733991578,-0.6361972463040209,0.11097945794334718,-0.39241382453981816
BL032,Metaldehyde,0.05,3.0,3.0,27269685.0,99941.0,4912.0,85.0,564.8,4974.0,0.1938996902945389,1.158440283683883,0.6037492506411138,-0.5847257136225661,0.6909353471909265,-0.14385111016653063,-0.40505594613642515,-0.01192104234818257,-0.07863714916457819,-0.6361972463040209,-0.034537766200238754,-0.39451529099698257
BL032,Metaldehyde,0.05,3.0,4.0,27043677.5,98737.0,5069.0,90.0,288.2,5133.0,0.18821464755923448,1.1354797655941893,0.6380122519691273,-0.5730199127652662,0.046882954587327184,-0.13924939856199386,-0.4079486999286589,-0.028544419859842584,-0.05739638381100373,-0.6247668838594701,-0.5290102993466247,-0.3924005241192032
BL032,Metaldehyde,500.0,4.0,1.0,31192040.0,87125.0,4338.0,145.0,1339.8,4338.0,0.3064091182061689,1.0038564050391865,0.6931791122689671,-0.41876709839864806,2.345400474944857,-0.16872257112086092,-0.36499738311922186,-0.12520986263857073,-0.16469033952826498,-0.40749026096234975,1.2888443724468945,-0.39251054193095636
BL032,Metaldehyde,500.0,4.0,2.0,30648947.5,88735.0,3602.0,110.0,1280.0,3602.0,0.2929796536870141,1.0353757284042315,0.5069058220657563,-0.4926928450313398,2.2169871430292543,-0.18979612171949886,-0.3718551013306683,-0.10302894886419807,-0.2655330844075852,-0.49604379823862005,1.1830070376170236,-0.4022873606210602
BL032,Metaldehyde,500.0,4.0,3.0,31774135.0,89788.0,3669.0,110.0,1329.8,3669.0,0.32080302743761174,1.0559905405181398,0.5238627656032768,-0.4926928450313398,2.323926673621177,-0.18787774143402503,-0.35764717393332457,-0.08852180463785371,-0.2563531062731906,-0.49604379823862005,1.2711458214719997,-0.40139735131095566
BL032,Metaldehyde,500.0,4.0,4.0,32076445.0,88261.0,4893.0,140.0,1275.4,4893.0,0.32827847852335806,1.0260961263700505,0.833643346049921,-0.4293279193461755,2.2071091944203616,-0.15283151054715977,-0.3538298559027821,-0.10955923031081462,-0.08864723707171239,-0.4201407662875312,1.1748657041685722,-0.38513807675023953
BL032,Metaldehyde,50.0,4.0,1.0,29410455.0,84785.0,3566.0,135.0,1461.2,3566.0,0.2623545003549588,0.9580457114527234,0.4977946285232079,-0.43988874029370284,2.6060924230143265,-0.19082689321617136,-0.38749374957565397,-0.157447960919336,-0.27046560997233454,-0.4327912716127127,1.5037047812821178,-0.4027655745787283
BL032,Metaldehyde,50.0,4.0,2.0,29681657.5,87580.0,3328.0,130.0,1333.2,3409.0,0.2690607324448073,1.012764039903221,0.43755951565858264,-0.45044956124123026,2.331227766071229,-0.19532220224332647,-0.3840692310576486,-0.11894134352842194,-0.30307508453928866,-0.44544177693789416,1.277163328803464,-0.40485111878300317
BL032,Metaldehyde,50.0,4.0,3.0,29820202.5,85440.0,3185.0,105.0,1348.8,3185.0,0.27248664085231855,0.9708687902130368,0.40136783019790445,-0.5032536659788672,2.3647268961361685,-0.2017358915559554,-0.38231980058382536,-0.14842404879373716,-0.32266817219926525,-0.5086943035638015,1.3047730683243,-0.4078266722973826
BL032,Metaldehyde,50.0,4.0,4.0,30226207.5,83925.0,3097.0,135.0,1253.4,3097.0,0.28252623768361235,0.9412093026987243,0.37909602376056406,-0.43988874029370284,2.1598668315082667,-0.20425555521448818,-0.37719310875427825,-0.16929615088577107,-0.334725456913097,-0.4327912716127127,1.1359288920238035,-0.40899563974946024
BL032,Metaldehyde,5.0,4.0,1.0,30045560.0,85750.0,3815.0,130.0,1343.2,3815.0,0.2780592284877129,0.9769377282522691,0.5608137171925007,-0.45044956124123026,2.352701567394908,-0.18369739036418653,-0.37947417441179015,-0.14415318961978962,-0.2363489748161515,-0.44544177693789416,1.2948618797783589,-0.39945792803819047
BL032,Metaldehyde,5.0,4.0,2.0,30418157.5,84858.0,5058.0,130.0,1259.0,5058.0,0.287272732460196,0.9594748484748653,0.8754029831199343,-0.45044956124123026,2.1718921602495267,-0.14810714118741078,-0.37476932457260176,-0.15644224246869673,-0.06603982823327782,-0.44544177693789416,1.1458400805697444,-0.38294626277759397
BL032,Metaldehyde,5.0,4.0,3.0,29469927.5,82433.0,3841.0,130.0,1156.2,3841.0,0.2638251224471722,0.9120000912324838,0.5673940236398968,-0.45044956124123026,1.9511414826421016,-0.18295294428325637,-0.3867427805485909,-0.18985138278102823,-0.2327865952416103,-0.44544177693789416,0.9638989765478257,-0.3991125512909857
BL032,Metaldehyde,5.0,4.0,4.0,29229447.5,82989.0,3132.0,135.0,1235.6,3132.0,0.25787858916312517,0.9228850252641391,0.3879541285935972,-0.43988874029370284,2.1216434651521165,-0.20325341625938992,-0.38977936101230315,-0.18219139019807717,-0.32992994594736846,-0.4327912716127127,1.1044254712884904,-0.40853070951283843
BL032,Metaldehyde,0.5,4.0,1.0,29563280.0,85276.0,3645.0,135.0,1438.8,3645.0,0.26613352126786005,0.9676581262180881,0.5177886365749113,-0.43988874029370284,2.557991108049284,-0.1885649224318067,-0.3855640031960514,-0.15068347106640617,-0.2596414566496901,-0.4327912716127127,1.4640600270983533,-0.40171616061606774
BL032,Metaldehyde,0.5,4.0,2.0,29484397.5,84817.0,3553.0,135.0,1302.0,3699.0,0.2641829332281942,0.9586721824761281,0.49450447529950986,-0.43988874029370284,2.264229505941349,-0.18701876518679794,-0.3865600654816002,-0.157007098036864,-0.27224679975960514,-0.4327912716127127,1.2219438497617923,-0.4009988396795655
BL032,Metaldehyde,0.5,4.0,3.0,29459045.0,82092.0,3530.0,135.0,1262.0,3530.0,0.26355602252841126,0.9053242593893283,0.4886834349806595,-0.43988874029370284,2.1783343006466307,-0.19185766471284388,-0.38688019566376197,-0.19454932787237053,-0.2753981355370839,-0.4327912716127127,1.1511496458622128,-0.4032437885363964
BL032,Metaldehyde,0.5,4.0,4.0,29257652.5,84158.0,3327.0,135.0,1311.6,3327.0,0.25857603581680344,0.9457707948378892,0.4373064269490674,-0.43988874029370284,2.284844355212081,-0.19767007065241385,-0.3894232118440604,-0.1660861180227718,-0.30321209913830943,-0.4327912716127127,1.2389344586976911,-0.40594038390880277
BL032,Metaldehyde,0.05,4.0,1.0,29040190.0,83584.0,4058.0,135.0,1417.0,4093.0,0.2531986738977994,0.9345334708555688,0.6223142736047022,-0.43988874029370284,2.5111782211636635,-0.17573754380654882,-0.39216914655418195,-0.17399409597711335,-0.2030544272540933,-0.4327912716127127,1.4254771859730826,-0.3957650535873089
BL032,Metaldehyde,0.05,4.0,2.0,29000387.5,83576.0,3767.0,135.0,1315.6,3830.0,0.25221444697232415,0.9343768530997176,0.5486654591357696,-0.43988874029370284,2.293433875741553,-0.18326790224057296,-0.392671739260049,-0.17410431169773136,-0.24292567556915062,-0.4327912716127127,1.246013879087649,-0.39925867222249545
BL032,Metaldehyde,0.05,4.0,3.0,30970965.0,86361.0,3875.0,130.0,1364.4,3959.0,0.3009424272307418,0.9888994093554011,0.5759990397634147,-0.45044956124123026,2.3982260262011095,-0.1795743043774965,-0.3677889334602697,-0.1357354639575898,-0.22812809887490257,-0.44544177693789416,1.332382807845136,-0.397545072207518
BL032,Metaldehyde,0.05,4.0,4.0,29879260.0,84592.0,3569.0,135.0,1359.8,3599.0,0.2739470009214412,0.9542673080928143,0.4985538946517536,-0.43988874029370284,2.388348077592216,-0.18988201934422155,-0.38157407182993447,-0.16010691517924525,-0.2700545661752721,-0.4327912716127127,1.3242414743966842,-0.4023272117841992
BL032,Metaldehyde,500.0,5.0,1.0,20198717.5,76335.0,839.0,85.0,1846.6,843.0,0.7777898306404637,1.477475815131028,0.04994313519681892,-0.5903089405400216,2.808225469354912,-0.2649806074973702,0.5938225060019882,0.7955434100966777,-0.2588452409661298,-0.4064106310971265,1.5419643531324225,-0.1761538424672003
BL032,Metaldehyde,500.0,5.0,2.0,22864830.0,76040.0,3756.0,65.0,1648.0,3813.0,0.9835813436120593,1.468520999173899,2.3095841129331407,-0.6353887783018843,2.442443657446915,0.11026877177832796,0.9655733148426727,0.7847820701251579,1.7215833715285789,-0.4981747570722464,1.2829120010116755,0.15423637530329612
BL032,Metaldehyde,500.0,5.0,3.0,20858340.0,76307.0,941.0,70.0,1605.2,941.0,0.8287046784816956,1.476625866497809,0.12895697809332382,-0.6241188188614187,2.3636145459179008,-0.2525986414471956,0.6857973187319515,0.794521994777347,-0.1895947375467057,-0.47523372557846644,1.2270840016623905,-0.16525207770574957
BL032,Metaldehyde,500.0,5.0,4.0,21790500.0,76556.0,1001.0,75.0,1561.6,1001.0,0.9006561121633585,1.4841843382717925,0.17543570920891496,-0.612848859420953,2.283311993051895,-0.24501784590627246,0.8157735421542311,0.8036052952956807,-0.1488591472999856,-0.4522926940846865,1.1702124883065768,-0.15857752785180015
BL032,Metaldehyde,50.0,5.0,1.0,20448870.0,77415.0,1038.0,85.0,1761.0,1065.0,0.7970985662803239,1.5102595481266192,0.20409759339686281,-0.5903089405400216,2.650567246296883,-0.2369316639959544,0.628702652360598,0.8349408581280046,-0.12373886664784153,-0.4064106310971265,1.4303083544338528,-0.15145800800758744
BL032,Metaldehyde,50.0,5.0,2.0,22808080.0,75275.0,4755.0,85.0,1634.6,4793.0,0.9792009326724841,1.4452991883020219,3.0834549860077325,-0.5903089405400216,2.4177635150523167,0.23408843228007348,0.9576603485287197,0.7568755444363012,2.399830949136468,-0.4064106310971265,1.2654331414023197,0.26325402291780337
BL032,Metaldehyde,50.0,5.0,3.0,20264735.0,75932.0,1060.0,70.0,1577.8,1062.0,0.7828855800537395,1.4652426258743398,0.2211397948059129,-0.6241188188614187,2.3131491801259614,-0.23731070377300054,0.6030276910880038,0.7808423253220251,-0.10880248355737751,-0.47523372557846644,1.1913436469387828,-0.1517917355002849
BL032,Metaldehyde,50.0,5.0,4.0,21061787.5,75584.0,940.0,75.0,1548.4,940.0,0.84440835521525,1.4546789785757606,0.12818233257473063,-0.612848859420953,2.259000210991545,-0.25272498803954435,0.7141651286730606,0.7681475920674865,-0.1902736640508177,-0.4522926940846865,1.1529945071988537,-0.1653633202033154
BL032,Metaldehyde,5.0,5.0,1.0,22921052.5,74982.0,4705.0,90.0,1765.8,4757.0,0.9879210379565573,1.4364050829615513,3.0447227100780734,-0.579038981099556,2.6594078943188286,0.22953995495551957,0.9734127289146766,0.7461871627018765,2.365884623930868,-0.38346959960334653,1.4365694384730248,0.2592492930054337
BL032,Metaldehyde,5.0,5.0,2.0,19629682.5,73314.0,765.0,90.0,1614.0,771.0,0.7338672378827342,1.3857724286683606,-0.007380633179076799,-0.579038981099556,2.3798224006248008,-0.27407756214647805,0.5144788093242751,0.6853399929646049,-0.309085802270418,-0.38346959960334653,1.2385626557342062,-0.1841633022919396
BL032,Metaldehyde,5.0,5.0,3.0,21361225.0,75066.0,1285.0,90.0,1582.2,1297.0,0.8675212944349686,1.4389549288612085,0.3954350364893796,-0.579038981099556,2.3212531074794116,-0.20761925457105135,0.7559173551159554,0.7492514086598686,0.04395597986782284,-0.38346959960334653,1.1970829739746909,-0.12564974857231634
BL032,Metaldehyde,5.0,5.0,4.0,23688795.0,74483.0,4719.0,75.0,1531.2,4723.0,1.047181437001082,1.421257784105255,3.055567747338378,-0.612848859420953,2.22732122224624,0.2252441708156631,1.0804633111224302,0.7279840825466616,2.3753895949884365,-0.4522926940846865,1.1305589560584868,0.2554670480881957
BL032,Metaldehyde,0.5,5.0,1.0,22491467.5,73346.0,4377.0,90.0,1759.6,4377.0,0.954762291992198,1.3867437985348965,2.7906389799795086,-0.579038981099556,2.647988723957149,0.18152824986300597,0.9135133168621749,0.6865073247581257,2.143196730582132,-0.38346959960334653,1.4284822049224277,0.2169771439304207
BL032,Metaldehyde,0.5,5.0,2.0,22773052.5,74919.0,4388.0,90.0,1691.4,4388.0,0.9764972349775771,1.4344926985368085,2.7991600806840338,-0.579038981099556,2.522377849978673,0.1829180623788419,0.9527762705100064,0.7438889782333824,2.1506649221273637,-0.38346959960334653,1.3395226358658572,0.21820081140364475
BL032,Metaldehyde,0.5,5.0,3.0,21798435.0,78771.0,861.0,90.0,1721.6,861.0,0.9012685978163193,1.5514213462210837,0.066985336605869,-0.579038981099556,2.57800026045008,-0.26270636883509324,0.8168799630828869,0.8844065428784484,-0.24390885787566582,-0.38346959960334653,1.378915289612315,-0.17415147751101548
BL032,Metaldehyde,0.5,5.0,4.0,22370877.5,77922.0,1151.0,85.0,1674.4,1231.0,0.9454542082000682,1.5256496894495495,0.29163253699789277,-0.5903089405400216,2.4910672215676155,-0.21595812966606687,0.8966987863282615,0.8534357712315997,-0.04702017168318536,-0.4064106310971265,1.3173479632271223,-0.1329917534116607
BL032,Metaldehyde,0.05,5.0,1.0,23266970.0,77371.0,4857.0,85.0,1837.6,4857.0,1.0146216688145395,1.508923914560132,3.1624688289042377,-0.5903089405400216,2.7916492543137643,0.24217461419039155,1.021645918780876,0.8333357769119135,2.4690814525558924,-0.4064106310971265,1.5302248205589748,0.2703735427620161
BL032,Metaldehyde,0.05,5.0,2.0,23076430.0,77236.0,4683.0,85.0,1765.2,4703.0,0.9999142943576822,1.5048259479356834,3.0276805086690235,-0.5903089405400216,2.6583028133160855,0.22271723896868867,0.9950778729401607,0.8284110959079977,2.3509482408404043,-0.4064106310971265,1.4357868029681282,0.2532421981368792
BL032,Metaldehyde,0.05,5.0,3.0,24927295.0,77970.0,4848.0,125.0,1744.2,4873.0,1.1427785990920745,1.5271067442493536,3.1554970192368987,-0.5001492650162961,2.619624978220074,0.24419615966797106,1.2531542147317818,0.855186768921881,2.4629711140188846,-0.2228823791468867,1.4083945602967503,0.27215342272306925
BL032,Metaldehyde,0.05,5.0,4.0,21634235.0,75262.0,675.0,130.0,1637.8,675.0,0.8885943515382887,1.4449045692937417,-0.07709872985246348,-0.4888793055758304,2.4236572804002807,-0.28620683501195515,0.7939846490960839,0.7564013158951834,-0.3701891876404981,-0.19994134765310673,1.2696071974284346,-0.1948425820582587
BL032,Boric Acid,500.0,1.0,1.0,8431950.0,28939.0,17.0,60.0,529.6,23.0,-0.23386553795359777,-0.15995316582384508,-0.47316215710570686,-0.43763127852312067,0.5788553117420414,-0.23377787185843213,-0.4745063548747756,-0.6050065408454396,-0.5771545773804186,-0.6478015670074925,-0.08914362949317843,-0.386834936724353
BL032,Boric Acid,500.0,1.0,2.0,14491972.5,27842.0,1709.0,60.0,478.4,1709.0,-0.13586681396031305,-0.1760614793016763,-0.2341375069523066,-0.43763127852312067,0.46161078533330313,-0.19927263433041462,-0.4292329234041167,-0.6134988549638288,-0.43822246970590795,-0.6478015670074925,-0.18859601034731818,-0.37166046446103496
